SubjectID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101
MOTION001,-0.30596325633130683,1.1159961926643729,-1.2214764181251971,0.6434950027188693,-0.3729295288454809,1.4012651575603903,0.23471873527461026,-0.21145489257952366,1.3737629033346421,-0.6143050966368767,0.3189515690129618,-1.803018028385936,1.1349010830061979,-1.2261041045063301,0.03857668050672502,-0.37437546584876763,0.19436190645427515,-0.634850397324064,-0.572483981203014,0.5411929657255586,0.17272334741056597,2.099063045446709,-2.169815927206876,-0.13772660083945235,0.7488421594246562,-0.7602959306723825,0.35637135241863604,-2.201240783114617,0.7891734917884364,-2.1597958119623533,0.9759733966808535,-0.24102193978104483,0.4867360532266274,-0.1320259093460407,0.5229480702690431,-0.8985698959507459,0.7496057371826512,-0.31592016056745,-1.2586652954917477,0.8617570106182796,-0.7109765190645851,-0.44492078340197655,-1.364330136114268,0.4308067493864934,0.008285913780008649,0.17600186318175612,-1.7427986684164478,1.7998620802228429,0.4022707301430837,1.3302173344385264,0.38307106648248485,1.0397178625451813,-0.12531597694993443,-0.823090391971387,-1.1755153349281948,-0.06556000165600447,0.6658108197185063,2.1327778255069934,0.5308620732097004,0.18295503966529275,-0.5222293288520647,-1.1775635250015535,-0.6925222524495508,-1.1281254706734498,-0.26296886732724134,-0.44449985153954974,-0.270102260305511,0.10756926709430627,1.7593834547200964,1.0145894630398962,0.7858652407488138,1.1210430013922084,1.2253852528664297,0.12322834621363661,0.4772175439683271,-0.6322515922650107,-0.8598877051212364,-0.9056554255531757,-0.7677269093094162,-0.5493506687514484,-1.5233205925992068,-0.46942784286002726,-1.3556190346847434,1.7354790167747833,0.28711736162125034,0.5865599046154436,0.9054710920031545,0.662121047168031,1.2153904281994665,0.22381349907466014,1.559066223550913,1.1155499671000275,1.9312987125045764,-0.2302253484500783,-1.6982346564766226,-0.5648648753138038,-0.265169976084144,-0.07988843153337315,-0.5815163261011466,1.553998932212414,0.2520538982472106
MOTION002,-1.3496928533141306,-2.065134359257503,-1.0287686473001816,1.1345946275613876,-0.36532840700327424,0.05625675833362918,-1.491245948009438,-1.5135588456210458,0.3697974946114992,-1.5516978049161516,-0.03034284009861358,0.2689910485163542,-1.1011392094156374,-1.3885392938751349,-0.14516694791336585,1.684479399091858,-0.877775858942673,0.5648067039579291,-0.013059959140048566,0.058400184008420494,-1.6359616635481806,0.6287149835255709,0.8020645032012013,0.12078882805429304,0.019893320250400588,0.1841248208948089,1.719852531532793,-1.092290893668276,1.851995876716227,-1.652681769052843,1.4681617458856007,1.2060311967572028,-1.2837396864838884,-0.4736644975537255,-0.5061864941429435,0.23330124510732778,2.1790740969563016,1.2786943356575995,-0.053110185961986585,-0.6139077159347491,-0.685347630167029,2.0874596037552284,-0.03709466880088462,1.1440966672539137,-0.9938271961056424,0.6477760422228401,0.48272198415840056,-0.8723736638654509,0.14043526423416047,1.6555191928576676,0.7365332626220154,-0.34512983183085066,0.2869385512131664,-0.39843070916472295,0.7658146052597815,1.228464053898077,2.0542066069184277,0.49151675486031016,1.7333064503397893,1.1174232522394338,-0.44588335031813703,1.286855693741709,-0.629891163437202,0.26210424297407453,1.3143877614254635,1.4492186491130787,-0.048779207185594385,1.222725834295387,-1.478450732882236,0.24281710949182686,0.3751105416782796,-1.8006042585581845,0.3507178924823782,0.5180279590621036,0.07759208910969592,0.6550283839061185,0.60909409179522,0.2491182097817023,1.1244898043735632,-0.2999200948385711,-0.473009802311224,-0.3345654174459111,0.6120909612267192,-0.28200639118262405,-0.08701068647080012,1.4510743392066594,-0.4032928919824043,-0.7536101855216945,-1.1848526345127641,-0.14495574122190955,-0.9363003566349166,-0.06878288903360441,0.42350272346170564,0.5947980353927536,0.6318386522579826,1.9215344909521435,0.09920397457201602,0.23869859570381619,-0.20158998369295486,-0.11479739223223956,0.900854586468555
MOTION003,0.4417846278298119,-0.994713308001565,0.6384985469115733,0.8149024580806983,-0.5186074134719737,-1.565115994178787,0.6344865610957579,0.8267965111942592,0.23586664479021305,-1.2636136116176726,-2.4139180723828417,-0.572740317073691,0.6389181319668803,-0.7570373706107387,0.5920819187908604,0.08509485089053583,-0.14331444588655465,-1.0433362637595478,-1.388258876688189,-0.3437232185733184,-0.2503390617800132,1.6164491163722383,0.427229475162129,-0.18570502213473708,-0.4733511611968729,-0.7722874673676198,-0.1925001989416989,-0.10278868481017303,0.9545788126330887,0.6063286101923179,0.07411489789981415,0.21361854148908863,0.06783808192704387,-0.24570213030022064,1.3834768464583223,0.9658694050916247,-0.23763490000418025,0.0750866700485172,-0.5685488188236305,-0.7052768112026795,0.3460799087797173,0.4135386816450576,-0.8166219296858296,0.589847992827391,0.7423739150067561,1.003058320782949,-1.7787414053123378,-0.3068029057267166,0.3903287948814337,0.5105227763621955,0.32374655010601006,0.03001119379321869,0.7082144938887294,-0.2649824827199993,0.21498624478891934,-2.631517600808491,0.5414680720207293,0.8371096915007479,-0.2515726862642071,0.5428322751997681,0.45475938373646013,0.7001342451238648,-0.3162100438412457,-2.4014203319822536,-0.05016471779970812,-1.1846120738908434,-0.9756617705606835,-2.3961859754261723,0.44023736972632677,-0.9184716365630553,-0.2886677760431845,0.3698528922168644,-0.2588417621912097,0.49221582216764925,0.08291118483886245,0.6866883619382512,-0.9640156686097477,0.8521928314513948,-0.05643126277236038,0.05139181183579949,-0.3546166643533089,-2.027508494112214,1.7587352752257583,-1.3883672923068737,0.7796672124971626,-0.9002446951547385,1.044155839691023,1.2739998646094675,0.45156465807867663,-1.0522701282475764,-0.57145210951729,-0.2952913315867389,-0.2874029861503673,-1.0802534661896392,2.4965277527465637,-0.36197398940961995,0.9342166645369908,2.233381317522668,1.2831312712553442,-2.7611629497485586,-1.4562433825949659
MOTION004,-0.19144635500885643,0.4469122506956292,-0.12721565628236647,1.2677684431893066,0.2877360367616307,0.9643315805262925,-0.9520287224625091,-1.033996469823809,-0.08174784871152183,0.4026632754655049,1.1690262929660393,-0.0726319382511686,-0.5365399103880546,-0.4032101756878729,-0.6798226683430338,-0.3446569033585064,0.5774927763203395,-0.5147983943183262,0.5979368323085387,0.46446106316281216,1.115578755451035,-0.8293379551758929,0.8758779748656402,0.08620908837830855,0.5166465427808311,-0.15755196671118935,-1.589373696084299,0.18041672762959712,-0.7509888904839417,0.21529049610909867,-0.8397162489498023,-1.0246445461407252,-0.3185644028703544,1.5619767523624482,-0.14798710664686654,1.2624472654133514,0.27763444274446103,0.4628314187479233,-0.4170000906132865,-0.08842437176126951,-2.666459951612965,1.0947216494942653,-0.42897273605888225,1.2158328414560975,-1.5238216232718542,-0.2938011170979033,-0.8424395836043908,-1.3450295119740285,-1.8002451619342266,-0.28061177491193423,-0.044316152728814694,0.5526752402540852,0.7958987089501339,0.5404191898999465,0.25772371285294954,-0.6380649716993282,0.792309823234386,-1.0456477741416144,2.98553503174102,-0.45545350761812964,0.9171504967998558,0.2765188716697406,-0.3078626869526138,-1.076456572024852,-1.3711782844049063,-0.08759464806349036,-1.2961925863232358,-0.5629681423848382,0.20458769109064578,1.0750726118447451,0.598987406255197,-0.5824368414720752,-0.16756844673373172,-0.5860039049726884,-0.2650103217818605,-0.026486192443440405,0.1848921959401996,0.6424595527453751,-1.4410602815606912,-1.0617290029522486,0.2127257391948276,-2.4529400520658453,1.1234254135079857,0.8646634702530266,-0.7960423362275839,-0.342294805020718,-1.5604319613888953,0.9810761385769426,1.9550774433508982,0.6685170982962261,-0.5402057504514298,-1.6750465525224856,-1.5240407468388284,-2.3334764039510745,-0.4483354037514268,-0.8817662188743541,0.08875347025755159,-2.323605511781946,-1.1411653119552896,0.10878925069476146,0.6575543283855508
MOTION005,3.074702693592177,-1.6010808682466626,-1.1807753278104052,-4.3296564547947165,-0.9922214984817,1.503629633077397,1.975769172733889,-0.4686384394873481,0.6060778462819075,0.07222690863734488,0.325064740045,-0.5440127338505846,-0.6522602770134001,0.16885472252741204,0.860349011512515,0.1763620755039968,0.8738550923369909,1.1126687119995535,-0.9168736685582425,0.41184335663188204,-0.7049167474968218,0.8507567815283651,0.9174923210329747,0.04655730669434961,-0.5118081900616599,-0.12479382212855332,-0.24071675625028333,-1.1531411048033717,0.7761604508221305,0.23729240613003447,-0.19894313540998027,0.705530208329736,0.18823563614735409,1.882857921676304,-0.6953182488610069,-0.98108456361742,0.7685157817401863,-0.046489355852772495,0.5533022839927569,0.6853041152102032,0.6536151422442492,-0.04862162664516459,1.2243825190358844,-0.36701601317843463,-0.18210255847538748,0.4946542155095154,-2.381041886303249,0.31353118242298206,-0.2690161685584687,-0.13209432491732265,-0.10151942433620957,0.6955751238046946,1.1097910219698548,0.012445758271236767,1.5078499584113911,0.16949159086925594,0.049895390029041566,0.06722821312274516,1.082367611266268,-0.7462283609696012,-1.0396201748226945,0.17003430214240578,0.17122514056814306,-1.0726075251347198,0.044924707385918625,0.40220338857115745,-0.33759920739088584,1.3601383358853105,0.13166142940141068,-0.10860516731326451,0.34404783321813553,1.370095050214106,-0.8154623233207814,1.2750829184012948,-0.08299136227574748,-1.2375457099488318,1.8923937975359175,-1.5951317420772786,-0.5405989089514065,0.1816585991790897,1.28789316944139,1.648036033894899,0.7075166574956937,-0.21547583908976187,-0.23008143362611155,0.27302875829127177,-1.2547060158221748,1.0297157051135413,0.16522315125967238,-0.5594332923891231,-0.22463108450032532,-0.5087294622230925,-0.5372514992483907,-0.49424412388327427,1.6951112335012866,-0.27377836762789576,0.29261795606447855,-0.13322746955751932,-0.740767589840616,0.01774375148146293,-3.6407502310808555
MOTION006,-0.4097409955296478,0.543299881816223,1.2377053593156477,-1.0788790411024747,-0.6638775622670179,-0.052139177376986146,0.22032399518255125,-0.028065861854620643,0.5309826833383667,-0.4949764426665143,0.34074411284188233,1.3873903311383284,1.0426433670475854,1.1985121129673106,-0.10563975905961023,0.20509290503931005,-1.441693789029541,-0.5788119326696634,-0.10721393822680027,-1.799621979139427,-1.12303188747846,-0.6842602770796239,0.4754902787752171,2.3850364381090414,-0.13232536705706022,1.5213846122723134,1.450773056512107,0.41000891310180615,-0.07258618512638855,0.21773591075377743,-0.22606060212461154,-1.5089511605382326,1.81861318438157,1.1018660590661011,1.8474166571308976,-0.2307453162343677,0.0817388395841939,-0.4514009224106272,-0.24562153705073517,0.9281564596136055,-0.17838747055661466,-0.47731964230966156,-0.5801082156796137,0.7513502091828147,-0.3021638868048292,0.6908272375274006,0.8883024129129755,0.6536039624482799,-1.059726996347753,-1.1177030582413032,-0.8234939061435239,1.0690894103010706,0.43524420214886944,-0.6620845935099435,1.5641933632101148,-1.0584085233985432,0.8219631706374644,1.4168166645630103,-0.019549122747060374,-1.9919444029468454,1.5070244569201132,2.0959109036803607,-0.38196156001271026,-1.2196791059326573,1.2136527349003563,-1.5941049367408355,1.295019821229507,0.7830606289852242,0.23973629565580226,0.5631239154060913,0.578190735821745,1.2326668229457445,0.09584972885130447,-0.8672387092852746,0.5937783731338068,0.5772389699680088,-0.5010084448490454,-0.43493026814136404,0.04765974549486901,0.13773240556982044,-1.467910003984568,-1.4600134332078512,-0.11882812219688839,-2.1552023933252986,-0.45357278949037927,1.4477287385948696,-1.3938663372895146,0.60755049002255,-1.3227639748614886,0.5028946033786369,-0.5154683506049723,0.3768122938848575,0.6612686882427766,1.5099587538124268,-0.6149922643956521,0.632773025132801,-1.2468921180256394,-0.7706519493876994,-1.5501161605066152,0.2451575193228128,0.9089645950713218
MOTION007,-0.049855379191694985,-0.4479935624168248,-1.149862944046583,0.4438310361708883,-0.4238882600767124,0.3916441878985656,-0.09580594999596714,0.09420296405152043,-0.532834301192356,1.2413367245492433,1.2356996336362243,0.7200179142187422,0.873807479863497,1.0985152971514118,0.5011230093794442,-0.7005139542651893,-1.5347369860106297,-0.5613715551973867,1.8468925285998816,-0.0923165797637816,0.2856599284307045,0.14582276822833498,-1.3862145126561616,0.90040005450129,-1.158950312215294,1.3569036581990224,0.3779766117291222,1.5451452958706067,-1.2203550906718859,-0.3859124700004456,0.02015557801710806,-0.9364101752580494,0.6332690697615297,-0.7501621303615307,-0.7787422999722035,0.4806605998749835,-0.05442047387548391,-0.5987386252546187,1.1916849283901263,1.1818963384750973,1.2838687951354497,0.15807346347868312,-0.9525232153184615,-0.05212318424589048,1.0125410640631778,1.4400618821485582,-0.9552238678184782,0.3615401941985279,-0.2135612525383142,0.9812358163959384,0.9261770957745559,-0.5323541449326081,0.22548130538755162,-0.44356436676728744,0.39559098287056277,0.5499474211965093,0.4812466544223279,1.8181968914409314,-0.2504573388212063,-0.4780681653218839,-1.602743143557034,-0.7962826673957524,0.5587717845581587,0.056527320977701426,-1.3332503050966213,-0.5925981652580107,-0.8914390456760589,2.1120965084271397,-0.10467349858491504,-0.7568774404767669,0.3133289960500777,-1.638713685767584,1.2522914474258042,-0.5994696765158001,0.43032660894794955,-1.117795300792243,-0.16618274094051197,1.2981797356752993,-0.06424229561180016,-0.9290537693007452,0.22255700099985493,0.33505365812448235,-0.5179577648751127,-0.42287004482988166,1.937976190810832,0.32515194296016126,-0.8925952896503848,-0.3679094358498571,0.2896848694149823,-0.2521684532478923,-1.253456850249235,-0.836222037916249,-0.5373678996535268,-1.7396734232539441,-0.7111934481570112,0.48505051039193364,3.7066151853476397,1.4465014692285463,-1.7586834355924865,-1.9481269450351213,0.36153901438456243
MOTION008,-2.1319027664258097,-0.49100787790711775,0.16390604449534976,-0.8241412202907693,0.09339559767716468,-0.11048040778966915,0.04867062141263701,0.6814480143282226,-0.6802060959827296,-0.7155032170706408,1.0839358190695911,-0.013750599743838372,0.3208974971367212,0.24857135811262374,0.5072099369694105,-0.11470691206338267,0.01100031017515786,-0.9738269889719071,1.124069019966705,-0.15914966705286288,1.1249789458740005,-0.31986382700465354,-0.5211827499488988,-0.7592150133773974,-0.3799877253153253,-0.4050873695238635,0.6514555054481606,-2.4215714194136857,-1.3759841554622936,-1.3324725430377224,-0.7228692290801659,-0.6414337076798652,-0.1009113737784427,0.6618240732157228,0.4288073486612433,-1.0691529308449084,-0.2840886342615915,0.49669704664341674,0.15978696955483493,-0.6537356165841494,-0.3837193056519952,1.121671839689703,-1.848371354655579,-0.5062841176010362,1.2206217920419067,-0.05404281964393879,-0.6563023400942454,0.8404183677827048,-0.6654153476116577,-0.2342012154869773,-0.31271331509428724,-1.2061888558715557,-0.6613574646265893,-2.1186242289448582,0.6982037987799325,-0.6889173592368373,0.15809487235571834,0.040118318764519746,-0.5657872179205261,-0.9071781014103808,1.4180631743563827,0.2913237327824984,-1.2252391068765904,1.7019645899395641,-2.201987619338539,2.2660781544791875,1.0985105763208187,-0.8907560451979284,-0.2767019160435397,-1.9994321698834219,-0.9802005326965596,0.7904713029878706,-0.9827766951290358,0.6785699061496224,0.040358242478154706,1.0233380195884516,1.8567596751243296,-2.7772801845825277,-0.48203958982731315,-0.08302245292472676,-0.584141736335238,-0.5802300763092598,-0.34774545200344154,0.19099231920779255,-2.5288324450374677,-0.10120162355602273,1.0152019911577634,-1.1231523175569156,-0.04796707251502308,-1.6315181901718496,-0.5803872674919741,-0.7991193388423412,-1.0489694690267024,0.3524885446732293,0.15278064534501062,0.23906049871212628,1.2309126837319082,-0.04139567744091262,-0.399645420513898,-1.119757512437536,1.4847752058677648
MOTION009,-0.054196859614467456,0.651294048915123,1.707524303498725,-1.3886676615375966,-1.7840172688823905,-0.5163166575521541,-0.5623143571705996,-0.7109194008781762,-0.8503950497807121,0.16220140850191095,-0.07952555324956943,-0.13952210121092057,0.5211814751563836,-0.27522553799561184,0.5128577884841924,0.5045592371901324,-0.5253780631759478,0.9386793332042909,-0.7436071110495289,0.9000325936383966,1.6922858997596233,1.0586130750504346,-0.9721282387513054,0.5626430983830671,0.08568858603243783,-0.5840553081736642,-0.1983789220763934,1.168695266879403,-0.511757580057174,0.18723903792909463,0.8164399715037927,1.0776272003634366,-0.25941319171190336,-0.026007236566525448,0.4061211450621691,1.267779668342779,1.7615596765827732,0.9587185735615363,-0.4904371736432897,-0.4860988455695604,-1.4571825756711818,-0.7172437807230115,-1.2299575856374856,-2.255603650153561,-0.6048360842024076,0.35899676966286953,-0.037762007715795735,0.6185810408875969,1.0459742407738666,-0.14288962861699778,0.5047401370591255,-0.17473578680276367,0.7327147043718885,0.18111294575397285,1.2507584003184025,-0.05776548232251403,1.5966266368162496,-1.331902579720182,-1.0233966767214455,-1.588540950523029,-0.39679075148771065,0.3284428726968983,0.5213817413381677,-0.5909606261623029,1.0352990741292318,2.1478939704117406,-0.7351080172121074,0.1859536430964943,-0.4006110112534566,0.8402907551609001,-0.9461784008583158,0.6704258069996771,0.6568169072013421,-1.5275759161459441,-0.48107797154384785,1.1192386891982087,-0.8627409774999667,1.1322367630353798,0.9242528846963448,-0.4202750109845234,1.7761895627215734,-0.310089775353125,-1.1468447670698865,-0.5098446694484793,0.016869161077676408,0.3797100744411272,1.451133223101933,-0.162132829384582,-0.49577241646637465,-0.13828157865177856,2.5414708181079564,-1.9425673555571656,0.22348682686999158,1.6066392451194709,0.312685347611115,-1.9805393877037616,2.1993656637780905,-1.277776796594696,-0.9439670888686966,0.13553613105996834,-0.3222360859362138
MOTION010,0.44902124493062073,-0.9887353156747967,-2.1766116127943214,0.12950330567129104,1.0379313550225602,0.9727181706357511,-1.3813831748120269,-1.2610288609096387,-1.007428308025843,0.5925416314128008,-1.3301632785229134,-1.4804144875719458,-0.08391660005960346,1.9586907759434669,1.8897251598423472,2.1095159826228547,-1.2775877211830144,-1.8490303279998537,-0.6235375925574719,-0.08997281491689386,-1.915671004603514,-3.071649284064527,-2.8518399459885404,0.34774389731969796,1.0500512635595276,1.031620907390344,0.07698755363095285,-0.8657694090749056,0.08830579123715131,-1.3028788270241147,1.232895900958768,-0.28047885856582583,0.9845861741891887,-1.8745408035543876,0.49292341570121984,1.1761818635773795,-1.2994686986588746,0.3440534535383773,-0.444903948789928,-0.5525594871699125,-0.9352068932399131,-0.40690231102308755,1.0625539567347364,-0.836695928370254,-1.2955005412239802,-0.4401644735558303,-1.165082826490445,1.0195217248079078,0.4918473324786833,-1.0918874971726544,-0.75057720942122,1.3224749856667446,-0.42260956158782004,0.09843382934805016,1.2479487660691826,-1.430152658119884,0.08735701262222899,-2.4891844037896593,-0.9364426321417226,-0.5428261140095678,-0.7951785618446259,-0.14132637981555765,0.09238175273000084,-0.16382934842373945,0.4942831404602059,0.0600119527259072,0.30844707398661536,-0.6220592833475969,-0.7520526526026734,-0.33178975107691233,-0.284149707139416,-1.093502233769496,0.2388627684146719,-0.19376764048212955,0.5177136372768605,-0.10384182493679067,0.19891461387261425,-0.7328257153089502,-0.4554562682960581,0.01626793960361431,-0.22826394909663353,0.37611859061867026,0.1866913030583753,0.31511117379898224,0.20868292296729277,-0.5002803935567774,-0.10434365664396997,0.27965944062847803,0.31301990694539755,0.2701965814106878,0.23294734408212991,0.34988349884067277,-0.640081479325922,-0.46828332001943784,0.43873720939910826,-0.5208563592423667,-0.3062467308950754,0.08944637714620603,0.20353226338482688,-0.19237499944440686,-0.6724870824682052
