SubjectID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55
MOTION003,-0.8447759925568201,-0.20737846622009126,0.6504878972813442,-0.663546033907616,1.6342696242091355,-0.7552007350189253,0.12292120288099065,-0.3346084862321312,2.1821430896101917,-1.5095554215985119,0.12395022350743239,-0.46892590525407263,0.39478970621191994,-1.3823508363723318,0.33449418115431645,-0.2878442678605465,0.7140463837809295,-0.18544647269814385,1.438342716861722,-0.3028273843418699,1.2279418508745965,-0.8185857361899109,-0.00465524647489215,-0.3861561235361309,-0.27112143225119567,1.2227632796746264,-0.03337332174894197,-0.7740591093603354,-0.1307513423674781,-2.517568235938831,0.24394535399562056,0.8950836141931171,0.20239222556351089,0.12185438026645203,0.44581384942664903,1.8898259292491324,-0.36234742363997685,-1.4180363567748056,-0.623992495538656,-0.30978027777282763,-1.802778508304196,-0.1151146634047657,0.6605374136126219,0.4609941022484708,1.754395289031229,0.0706028252378488,1.2485628287247355,0.4264625614478437,0.8011616742086448,0.5213227567195704,-2.16428880186709,-1.552012187112515,-0.9379733576434727,-0.019047302039052593,0.04892329979437511
MOTION004,1.8767987280704255,2.6278686696250193,0.5966024782147287,-0.3656367026883141,0.9241441483525742,-0.9505527077842748,-1.5199778420197587,-2.3613945365322015,1.3768097475795458,1.474307067732925,0.2921536894808494,0.9689346219093614,-0.3969145652517856,-0.3187151188121881,-0.31400831297295767,1.0751401740325852,0.8689972736414253,-0.3400638684715038,-0.04940198029804896,0.912460972027083,0.15278678384613364,-1.435082377781828,0.5109918735218048,-1.1625048744586153,2.45069381589585,-0.44939430727450386,-0.8497752366755817,0.8992172321336496,0.3744732580521763,0.1136040977737391,0.7595370297723777,0.8331987295656866,1.9590769322593422,-0.42683158802197185,0.5956012012404011,-0.05551181528968672,0.4482580380433672,-0.5438634716582952,-0.988098572593128,-0.01495539080860828,0.9256257911036322,0.460541043399486,0.19855675019634642,0.8303998437764479,-0.9104230219843684,0.020250860695591722,-0.7517347130734434,1.0834921238199329,-0.4804004561888407,0.05094407940351848,0.1780865585951888,0.7223334364281734,-0.017834217865774035,0.5298257002017953,-1.1924332978713623
MOTION005,-2.142744719596811,-0.1118484220703664,0.04285132704040534,1.5163949964877053,-0.4065722374209306,-0.2673270621609076,1.617960298243654,-1.2822489584770016,1.2254991117840033,1.039340065835067,0.6209060106794683,0.8302676926569725,-0.2513040220401218,-0.36400768294205027,-1.1852295145479554,0.9538680888404657,-0.009071200795159787,1.3040895265310948,0.6552029482651158,1.145040638746128,0.0515692505657117,1.2916216889652756,0.3495005888274643,-0.23037664012624132,-1.0637973031667483,0.5602207331426272,-1.6405790948946755,-1.9956619237554558,-0.6963060679681665,0.36854888318195467,-0.6320201609422695,0.4265863873941679,0.4574832160384161,0.7934000512918059,0.5227754872689784,1.0094009693954886,0.8509711479188246,-1.9296278266855436,-0.703748049911888,0.07352715216591221,0.6236257586516393,0.5982484707367864,-0.6985651414472192,-1.0418584676309839,-0.09319902698669949,-0.12810485231176952,-0.3612897369019247,-1.4245837545661035,-1.510809365340103,-1.7470319796363456,0.8328897743362741,0.5082815455168166,1.122608978479091,-1.3063051646518609,0.43261533907287575
MOTION009,-0.04942078469851891,-0.011693387164094182,0.8794749184933567,1.0025976690228213,-0.26985009286175676,-1.4306985887058417,-0.4352277268097962,-0.0068622748751206875,0.14543887654087445,-1.244934606507426,-0.2676680659575503,0.19323586136488424,1.2122732206541336,0.05322489532459446,-0.46995112255282034,0.3234701942659634,-0.4267356295029412,-0.9788063154198233,-0.5339750761768574,0.7988741946717302,0.4687056496260176,0.996629813180047,-1.235504412483432,-0.8289011281900424,-0.9553746048612867,0.0500086368623727,-0.26216321388309094,-1.1579480384177334,-0.4209235498188369,0.10439198748430815,-0.3550665790490911,0.7673622695718175,-0.5156301344033248,-1.1841469900130719,1.0613031570262093,-0.8319002028389201,-1.1092964715554532,0.2525030850554789,0.07097247697637547,-0.7178196217548701,-1.0037981915598204,0.05332024364812501,-1.907754018634125,2.1776200257258522,0.43038593417795434,1.3416638390556,0.8033847730871653,0.24319330651134102,0.6126045234103791,-0.8778124171558539,2.3921255186764996,1.1642984964069347,-0.3384131771498766,3.3182548221646813,-0.11471006989792663
MOTION010,0.025178326981894112,-2.096857796506285,-1.3181246978559253,-0.2045406148317211,-2.4450425617847618,1.037690781956585,-2.3671591954806885,-0.9874112032849333,1.9830058732534253,1.2175623768302668,0.39548312643468514,0.33796758436829144,2.8813803563733305,0.8675456677815981,-0.13296408880401736,-0.28457020191865307,0.9335770376815425,0.020633600169755514,0.9510856846850103,1.5703475556408095,0.4803963418258312,0.12203027525991685,0.2879721721300477,0.7615927985646496,-0.17516327331856849,1.1316364284200966,0.26309043907436896,1.3380199830277397,0.6549861268001063,0.708082099152723,-0.5397320405445906,-1.4285977064854298,-0.5064084555183811,-0.4840891860701486,-1.2273902823117129,-0.36311688160266903,-0.16501161197025688,-0.6675934304947926,-0.7903379371996737,-0.15254112580767598,-1.2264610752219585,-0.057844950525243244,-0.26467277963940405,0.565728027563798,-0.8053546002143855,-0.043723083958084843,0.2996566451717995,0.2696542384762208,0.4557618154216916,-0.09309586935898281,-0.5899479927975881,-0.09483118756360635,0.4483796184054641,-0.22205286181589082,1.064578697884524
MOTION011,2.5320948373551087,-1.1792236907355873,0.9308265159573913,-0.7410137414948905,-1.221715797419037,-0.17421916189254477,-0.3163533759397328,0.7513893673022696,-0.04821076009231389,-0.9295863016222169,-0.21959265310356088,1.050780985229861,0.043976104277330105,-0.49358069612076383,-1.8203392372017904,1.6390972993112687,-0.0773913236801351,0.04514761924798017,-0.08279906174337971,-1.7915735731260114,-1.3955469932397004,-0.3369811775628589,0.5197176278470261,0.05958752578093587,0.6936863016253015,1.612930358732261,-0.3084246317223305,-0.786686197484548,-0.48753044132675183,0.5371665220992664,-1.100791106717651,1.5353181271977276,-0.4890341396332721,-1.549281778714379,0.1281278476254645,0.9042637452671006,-2.5473985404796964,-0.3596223101044114,0.8674453888582139,0.5710278420168458,-0.8174165417748149,-0.1559873749554044,0.5239488528014343,-2.0692658315397168,-0.4546803360043242,0.43284424002491545,-0.5134563422885541,0.35802484735766166,-0.49959237724433325,-0.23411253714154312,-0.5356431048686532,1.164518548803996,0.22398875502923726,-0.833058525625345,-2.546640495324894
MOTION014,0.07717733236280432,0.5428717340588206,0.8414922440410781,-0.3074937138296814,0.8987576998825662,0.6188566807116835,0.16950695856869344,1.582533867729524,-1.2094035858879433,-0.541623792152181,0.5056171236907027,-1.602997165901515,0.6036624386389157,0.9529905803884579,0.1896272309227917,1.1192050946554803,0.6560692678439309,-1.006040305525894,-0.7080771088710784,0.5368132128340712,-0.4575564688222014,-1.6323786507358307,1.6217337403479255,0.5399418221751439,0.481463376153327,-0.27216022293911424,-0.8137501905932437,0.7090812658843335,0.7224788959415368,-0.6451092283517665,-0.9170893441239494,0.5346063570177071,-1.4938865242475219,2.050435364718086,-1.6458011325471371,0.06739308841725664,0.9029624840720556,-1.6816995106793173,0.1411276633251823,0.7968794729590034,-0.9113983195220483,0.1928182076521148,-1.4385626750447489,0.5989163907930896,-0.3908020369466905,2.418186045092765,0.08469095827932738,0.7850059899453353,-1.7179153709823718,-1.0604921742331708,0.18705202685085526,-0.6668058855458657,1.248256098827827,0.06354012667500317,0.13920377962461056
MOTION018,-0.31583731182665054,-0.14955283415249612,-0.9037116718051917,-1.4339089060977255,0.5113842624588207,-0.12830567855678857,0.38997345784031456,-1.1343447250820675,-0.020670837606182664,0.9556443653727539,0.4675560148034081,0.7646952950047187,1.1081520972243726,-0.13795052487947482,0.15071048134789514,-0.008527271594423132,-0.941424690924166,-1.9856192811554525,0.6167331815008931,-1.1056219764628104,0.39124976756924446,0.2786114610233102,0.25069572257595624,1.4084354466545534,1.090437630212417,-1.5770346782646967,-1.6485404828966,-0.020179197351255417,-1.0354634171281287,-0.9255725161125548,-1.8678643640332673,0.46278192394393325,-1.6656664950384792,0.5627165248158512,0.9759692588094084,0.5993979615118735,0.4828712291370122,2.995103497120555,0.23058040288685935,-1.9689289611227387,-0.5816899669098472,-0.5888657153527007,-0.1861592358174669,0.950756489196815,0.694901020160112,-0.3791268346882818,-1.0382378353288728,0.08110689589388102,-0.2774607153933092,-0.8769595984286443,-0.03287554868216861,0.6444793805251519,-0.08636714928767505,-1.5630627634570895,0.25769690940179457
MOTION019,-0.8482814893356403,0.9350106015374994,0.9925471138135205,-0.5642178503062655,-0.8268416759304328,0.09486924722979899,-1.3600631298378956,0.5213025429320336,-1.3349401531836942,1.168901018379346,0.9612691915311284,2.491521097569735,0.19195200548979352,0.05446988516208935,0.7459877571256968,-1.076849545291072,-0.29546077403947607,0.06758525310617457,-0.5236209831278662,1.1379894251708438,-2.0542937480651693,0.8978118868655973,1.5564096625876216,-0.537552907496976,-1.9275356126574827,0.1724753740290326,0.15814445154316734,0.4863983195655689,-0.25222333734590974,-0.2546947557138952,0.44777394305197055,0.3643497090277059,0.3159207548199159,0.2501514021148003,0.9180246538883569,0.9397598352459017,-1.3491583265196616,0.7512328026094818,0.4639741619247882,0.20366061337387228,0.33481615799297715,-0.2645539168545255,-0.08767810876788999,0.4697858656383822,0.5825249046221121,0.2388707761468838,-1.224114258053619,-0.1910304453422947,-1.6281594954328473,-0.44534966756497063,-1.6638742575533836,-2.4395113893230973,-1.2063076395582342,1.2280001696760545,-0.42504921931436096
MOTION020,1.1377883770641701,-0.2698525071617797,1.6662123196790104,-0.38218705540570413,0.5555199700537681,0.21272530933046097,-0.8298454597946036,0.5045911417803246,0.07417212114879941,-0.2838029863408953,-0.2653329638684489,1.0042670973521504,-0.3968212155527153,-1.0346699457103246,0.13513483075151683,-0.5887514060251224,-1.10404362497378,-0.4133420913930771,0.9768142727645708,-1.038669979933988,0.47023904237974473,0.4053553860504167,-0.44453355618537843,1.1744053095843163,-0.9221779440488561,0.817731640970344,1.6354441985286443,-0.43119417245701436,-0.12466385062568922,0.572993651547033,0.3328255499206924,-1.4827968857857654,-0.36745196312747286,1.4316248187141807,0.7710418194239783,0.03574465958852753,0.8027183939286544,-1.4061858320922815,-1.6083108476618437,-0.015527637954612889,0.15381698172561545,0.6340182405952175,-1.9281382640095404,0.8728542871244179,-0.3304658427814541,0.628306752850607,-2.573599869281768,0.29227831918703134,-0.1290161301167414,2.2433524950907593,1.5056688539151049,0.3493668587712746,-1.2793925004140354,-1.7530408601444014,0.5680360588182289
